StationCode,LongName,Number,Type,OperatingCompany,Destination,PlannedDepartureTime,Delay
KLP,Veenendaal-De Klomp,303091,Intercity,NS,NM,2016-12-07T00:12:00Z,PT6M8S
KLP,Veenendaal-De Klomp,303091,Intercity,NS,NM,2016-12-07T00:12:00Z,PT6M8S
ASS,Amsterdam Sloterdijk,4095,Sprinter,NS,ASD,2016-12-07T00:09:00Z,PT6M32S
ASS,Amsterdam Sloterdijk,4095,Sprinter,NS,ASD,2016-12-07T00:09:00Z,PT6M32S
ASS,Amsterdam Sloterdijk,4095,Sprinter,NS,ASD,2016-12-07T00:09:00Z,PT6M32S
ASS,Amsterdam Sloterdijk,4095,Sprinter,NS,ASD,2016-12-07T00:09:00Z,PT6M32S
VDG,Vlaardingen Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:13:00Z,PT1M55S
VDG,Vlaardingen Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:13:00Z,PT1M55S
NWL,Schiedam Nieuwland,4197,Sprinter,NS,RTD,2016-12-07T00:19:00Z,PT2M17S
NWL,Schiedam Nieuwland,4197,Sprinter,NS,RTD,2016-12-07T00:19:00Z,PT2M17S
VDO,Vlaardingen Oost,4197,Sprinter,NS,RTD,2016-12-07T00:16:00Z,PT2M31S
VDO,Vlaardingen Oost,4197,Sprinter,NS,RTD,2016-12-07T00:16:00Z,PT2M31S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT2M3S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT2M3S
HRN,Haren,12685,Intercity,NS,GN,2016-12-07T00:17:00Z,PT41S
HRN,Haren,12685,Intercity,NS,GN,2016-12-07T00:17:00Z,PT41S
HWZB,Halfweg-Zwanenburg,314882,Sprinter,NS,ASD,2016-12-07T00:14:00Z,PT1M55S
HWZB,Halfweg-Zwanenburg,314882,Sprinter,NS,ASD,2016-12-07T00:14:00Z,PT1M55S
ASS,Amsterdam Sloterdijk,314882,Sprinter,NS,ASD,2016-12-07T00:19:00Z,PT1M31S
ASS,Amsterdam Sloterdijk,314882,Sprinter,NS,ASD,2016-12-07T00:19:00Z,PT1M31S
HWZB,Halfweg-Zwanenburg,314882,Sprinter,NS,ASD,2016-12-07T00:14:00Z,PT1M55S
HWZB,Halfweg-Zwanenburg,314882,Sprinter,NS,ASD,2016-12-07T00:14:00Z,PT1M55S
RD,Roodeschool,37698,Stoptrein,Arriva,GN,2016-12-07T00:15:00Z,PT0S
RD,Roodeschool,37698,Stoptrein,Arriva,GN,2016-12-07T00:15:00Z,PT0S
ASB,Amsterdam Bijlmer ArenA,1405,Nachtnettrein,NS,RTD,2016-12-07T00:15:00Z,PT1M39S
ASB,Amsterdam Bijlmer ArenA,1405,Nachtnettrein,NS,RTD,2016-12-07T00:15:00Z,PT1M39S
GND,Hardinxveld-Giessendam,36788,Stoptrein,Arriva,DDR,2016-12-07T00:12:00Z,PT4M7S
GND,Hardinxveld-Giessendam,36788,Stoptrein,Arriva,DDR,2016-12-07T00:12:00Z,PT4M7S
HBZM,Hardinxveld Blauwe Zoom,36788,Stoptrein,Arriva,DDR,2016-12-07T00:14:00Z,PT3M14S
HBZM,Hardinxveld Blauwe Zoom,36788,Stoptrein,Arriva,DDR,2016-12-07T00:14:00Z,PT3M14S
GND,Hardinxveld-Giessendam,36788,Stoptrein,Arriva,DDR,2016-12-07T00:12:00Z,PT4M7S
GND,Hardinxveld-Giessendam,36788,Stoptrein,Arriva,DDR,2016-12-07T00:12:00Z,PT4M7S
ASB,Amsterdam Bijlmer ArenA,7495,Sprinter,NS,UT,2016-12-07T00:16:00Z,PT0S
ASB,Amsterdam Bijlmer ArenA,7495,Sprinter,NS,UT,2016-12-07T00:16:00Z,PT0S
HGV,Hoogeveen,587,Intercity,NS,GN,2016-12-07T00:16:00Z,PT57S
HGV,Hoogeveen,587,Intercity,NS,GN,2016-12-07T00:16:00Z,PT57S
HLMS,Haarlem Spaarnwoude,14897,Sprinter,NS,HLM,2016-12-07T00:19:00Z,PT0S
HLMS,Haarlem Spaarnwoude,14897,Sprinter,NS,HLM,2016-12-07T00:19:00Z,PT0S
WS,Winschoten,37598,Stoptrein,Arriva,GN,2016-12-07T00:19:00Z,PT0S
WS,Winschoten,37598,Stoptrein,Arriva,GN,2016-12-07T00:19:00Z,PT0S
HRN,Haren,12685,Intercity,NS,GN,2016-12-07T00:17:00Z,PT41S
HRN,Haren,12685,Intercity,NS,GN,2016-12-07T00:17:00Z,PT41S
DZW,Delfzijl West,37798,Stoptrein,Arriva,GN,2016-12-07T00:15:00Z,PT0S
DZW,Delfzijl West,37798,Stoptrein,Arriva,GN,2016-12-07T00:15:00Z,PT0S
VDO,Vlaardingen Oost,4197,Sprinter,NS,RTD,2016-12-07T00:16:00Z,PT2M31S
VDO,Vlaardingen Oost,4197,Sprinter,NS,RTD,2016-12-07T00:16:00Z,PT2M31S
GERP,Groningen Europapark,37896,Stoptrein,Arriva,GN,2016-12-07T00:17:00Z,PT1M14S
GERP,Groningen Europapark,37896,Stoptrein,Arriva,GN,2016-12-07T00:17:00Z,PT1M14S
ASHD,Amsterdam Holendrecht,7495,Sprinter,NS,UT,2016-12-07T00:19:00Z,PT0S
ASHD,Amsterdam Holendrecht,7495,Sprinter,NS,UT,2016-12-07T00:19:00Z,PT0S
RTD,Rotterdam Centraal,15195,Sprinter,NS,DDR,2016-12-07T00:17:00Z,PT0S
RTD,Rotterdam Centraal,15195,Sprinter,NS,DDR,2016-12-07T00:17:00Z,PT0S
ASD,Amsterdam Centraal,1402,Nachtnettrein,NS,UT,2016-12-07T00:17:00Z,PT0S
ASD,Amsterdam Centraal,1402,Nachtnettrein,NS,UT,2016-12-07T00:17:00Z,PT0S
ASS,Amsterdam Sloterdijk,314882,Sprinter,NS,ASD,2016-12-07T00:19:00Z,PT1M31S
ASS,Amsterdam Sloterdijk,314882,Sprinter,NS,ASD,2016-12-07T00:19:00Z,PT1M31S
SDT,Sliedrecht,36795,Stoptrein,Arriva,GR,2016-12-07T00:18:00Z,PT1M33S
SDT,Sliedrecht,36795,Stoptrein,Arriva,GR,2016-12-07T00:18:00Z,PT1M33S
SDTB,Sliedrecht Baanhoek,36795,Stoptrein,Arriva,GR,2016-12-07T00:15:00Z,PT1M47S
SDTB,Sliedrecht Baanhoek,36795,Stoptrein,Arriva,GR,2016-12-07T00:15:00Z,PT1M47S
ASB,Amsterdam Bijlmer ArenA,1405,Nachtnettrein,NS,RTD,2016-12-07T00:15:00Z,PT2M50S
ASB,Amsterdam Bijlmer ArenA,1405,Nachtnettrein,NS,RTD,2016-12-07T00:15:00Z,PT2M50S
ASA,Amsterdam Amstel,1405,Nachtnettrein,NS,RTD,2016-12-07T00:20:00Z,PT2M28S
ASA,Amsterdam Amstel,1405,Nachtnettrein,NS,RTD,2016-12-07T00:20:00Z,PT2M28S
ASB,Amsterdam Bijlmer ArenA,1405,Nachtnettrein,NS,RTD,2016-12-07T00:15:00Z,PT2M50S
ASB,Amsterdam Bijlmer ArenA,1405,Nachtnettrein,NS,RTD,2016-12-07T00:15:00Z,PT2M50S
LEDN,Leiden Centraal,1401,Nachtnettrein,NS,RTD,2016-12-07T00:23:00Z,PT0S
LEDN,Leiden Centraal,1401,Nachtnettrein,NS,RTD,2016-12-07T00:23:00Z,PT0S
SHL,Schiphol Airport,24402,Extra trein,NS,ASB,2016-12-07T00:18:00Z,PT0S
SHL,Schiphol Airport,24402,Extra trein,NS,ASB,2016-12-07T00:18:00Z,PT0S
HRN,Haren,12685,Intercity,NS,GN,2016-12-07T00:17:00Z,PT41S
HRN,Haren,12685,Intercity,NS,GN,2016-12-07T00:17:00Z,PT41S
GERP,Groningen Europapark,12685,Intercity,NS,GN,2016-12-07T00:22:00Z,PT1M19S
GERP,Groningen Europapark,12685,Intercity,NS,GN,2016-12-07T00:22:00Z,PT1M19S
ASB,Amsterdam Bijlmer ArenA,1409,Nachtnettrein,NS,RTD,2016-12-07T01:29:00Z,PT0S
ASB,Amsterdam Bijlmer ArenA,1409,Nachtnettrein,NS,RTD,2016-12-07T01:29:00Z,PT0S
HLMS,Haarlem Spaarnwoude,14897,Sprinter,NS,HLM,2016-12-07T00:19:00Z,PT0S
HLMS,Haarlem Spaarnwoude,14897,Sprinter,NS,HLM,2016-12-07T00:19:00Z,PT0S
WS,Winschoten,37598,Stoptrein,Arriva,GN,2016-12-07T00:19:00Z,PT0S
WS,Winschoten,37598,Stoptrein,Arriva,GN,2016-12-07T00:19:00Z,PT0S
ASN,Assen,587,Intercity,NS,GN,2016-12-07T00:34:00Z,PT1M12S
ASN,Assen,587,Intercity,NS,GN,2016-12-07T00:34:00Z,PT1M12S
HGV,Hoogeveen,587,Intercity,NS,GN,2016-12-07T00:16:00Z,PT2M37S
HGV,Hoogeveen,587,Intercity,NS,GN,2016-12-07T00:16:00Z,PT2M37S
BL,Beilen,587,Intercity,NS,GN,2016-12-07T00:25:00Z,PT1M55S
BL,Beilen,587,Intercity,NS,GN,2016-12-07T00:25:00Z,PT1M55S
HGV,Hoogeveen,587,Intercity,NS,GN,2016-12-07T00:16:00Z,PT2M37S
HGV,Hoogeveen,587,Intercity,NS,GN,2016-12-07T00:16:00Z,PT2M37S
SDT,Sliedrecht,36788,Stoptrein,Arriva,DDR,2016-12-07T00:18:00Z,PT3M
SDT,Sliedrecht,36788,Stoptrein,Arriva,DDR,2016-12-07T00:18:00Z,PT3M
HBZM,Hardinxveld Blauwe Zoom,36788,Stoptrein,Arriva,DDR,2016-12-07T00:14:00Z,PT3M14S
HBZM,Hardinxveld Blauwe Zoom,36788,Stoptrein,Arriva,DDR,2016-12-07T00:14:00Z,PT3M14S
SDT,Sliedrecht,36788,Stoptrein,Arriva,DDR,2016-12-07T00:18:00Z,PT2M8S
SDT,Sliedrecht,36788,Stoptrein,Arriva,DDR,2016-12-07T00:18:00Z,PT2M8S
SDTB,Sliedrecht Baanhoek,36788,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT1M54S
SDTB,Sliedrecht Baanhoek,36788,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT1M54S
LDM,Leerdam,36790,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT0S
LDM,Leerdam,36790,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT0S
BSD,Beesd,36790,Stoptrein,Arriva,DDR,2016-12-07T00:14:00Z,PT1M13S
BSD,Beesd,36790,Stoptrein,Arriva,DDR,2016-12-07T00:14:00Z,PT1M13S
BSD,Beesd,36790,Stoptrein,Arriva,DDR,2016-12-07T00:14:00Z,PT1M13S
BSD,Beesd,36790,Stoptrein,Arriva,DDR,2016-12-07T00:14:00Z,PT1M13S
ASHD,Amsterdam Holendrecht,7495,Sprinter,NS,UT,2016-12-07T00:19:00Z,PT0S
ASHD,Amsterdam Holendrecht,7495,Sprinter,NS,UT,2016-12-07T00:19:00Z,PT0S
ASS,Amsterdam Sloterdijk,314882,Sprinter,NS,ASD,2016-12-07T00:19:00Z,PT1M31S
ASS,Amsterdam Sloterdijk,314882,Sprinter,NS,ASD,2016-12-07T00:19:00Z,PT1M31S
GVM,Den Haag Mariahoeve,1405,Nachtnettrein,NS,RTD,2016-12-07T01:30:00Z,PT0S
GVM,Den Haag Mariahoeve,1405,Nachtnettrein,NS,RTD,2016-12-07T01:30:00Z,PT0S
GVM,Den Haag Mariahoeve,1410,Nachtnettrein,NS,UT,2016-12-07T01:30:00Z,PT0S
GVM,Den Haag Mariahoeve,1410,Nachtnettrein,NS,UT,2016-12-07T01:30:00Z,PT0S
ASB,Amsterdam Bijlmer ArenA,1406,Nachtnettrein,NS,UT,2016-12-07T01:30:00Z,PT0S
ASB,Amsterdam Bijlmer ArenA,1406,Nachtnettrein,NS,UT,2016-12-07T01:30:00Z,PT0S
APG,Appingedam,37798,Stoptrein,Arriva,GN,2016-12-07T00:18:00Z,PT1M19S
APG,Appingedam,37798,Stoptrein,Arriva,GN,2016-12-07T00:18:00Z,PT1M19S
NWL,Schiedam Nieuwland,4197,Sprinter,NS,RTD,2016-12-07T00:19:00Z,PT2M17S
NWL,Schiedam Nieuwland,4197,Sprinter,NS,RTD,2016-12-07T00:19:00Z,PT2M17S
VDO,Vlaardingen Oost,4197,Sprinter,NS,RTD,2016-12-07T00:16:00Z,PT2M31S
VDO,Vlaardingen Oost,4197,Sprinter,NS,RTD,2016-12-07T00:16:00Z,PT2M31S
RTZ,Rotterdam Zuid,15195,Sprinter,NS,DDR,2016-12-07T00:26:00Z,PT0S
RTZ,Rotterdam Zuid,15195,Sprinter,NS,DDR,2016-12-07T00:26:00Z,PT0S
ZLW,Lage Zwaluwe,12680,Intercity,NS,RSD,2016-12-07T00:11:00Z,PT11M21S
ZLW,Lage Zwaluwe,12680,Intercity,NS,RSD,2016-12-07T00:11:00Z,PT11M21S
ZVB,Zevenbergen,12680,Intercity,NS,RSD,2016-12-07T00:17:00Z,PT10M53S
ZVB,Zevenbergen,12680,Intercity,NS,RSD,2016-12-07T00:17:00Z,PT10M53S
ODB,Oudenbosch,12680,Intercity,NS,RSD,2016-12-07T00:25:00Z,PT10M16S
ODB,Oudenbosch,12680,Intercity,NS,RSD,2016-12-07T00:25:00Z,PT10M16S
ASA,Amsterdam Amstel,1405,Nachtnettrein,NS,RTD,2016-12-07T00:20:00Z,PT2M28S
ASA,Amsterdam Amstel,1405,Nachtnettrein,NS,RTD,2016-12-07T00:20:00Z,PT2M28S
GV,Den Haag HS,1406,Nachtnettrein,NS,UT,2016-12-07T00:24:00Z,PT0S
GV,Den Haag HS,1406,Nachtnettrein,NS,UT,2016-12-07T00:24:00Z,PT0S
HBZM,Hardinxveld Blauwe Zoom,36795,Stoptrein,Arriva,GR,2016-12-07T00:21:00Z,PT2M39S
HBZM,Hardinxveld Blauwe Zoom,36795,Stoptrein,Arriva,GR,2016-12-07T00:21:00Z,PT2M39S
SDT,Sliedrecht,36795,Stoptrein,Arriva,GR,2016-12-07T00:18:00Z,PT2M53S
SDT,Sliedrecht,36795,Stoptrein,Arriva,GR,2016-12-07T00:18:00Z,PT2M53S
GND,Hardinxveld-Giessendam,36795,Stoptrein,Arriva,GR,2016-12-07T00:23:00Z,PT2M30S
GND,Hardinxveld-Giessendam,36795,Stoptrein,Arriva,GR,2016-12-07T00:23:00Z,PT2M30S
BHDV,Boven-Hardinxveld,36795,Stoptrein,Arriva,GR,2016-12-07T00:26:00Z,PT2M16S
BHDV,Boven-Hardinxveld,36795,Stoptrein,Arriva,GR,2016-12-07T00:26:00Z,PT2M16S
SDT,Sliedrecht,36795,Stoptrein,Arriva,GR,2016-12-07T00:18:00Z,PT2M53S
SDT,Sliedrecht,36795,Stoptrein,Arriva,GR,2016-12-07T00:18:00Z,PT2M53S
HBZM,Hardinxveld Blauwe Zoom,36795,Stoptrein,Arriva,GR,2016-12-07T00:21:00Z,PT2M39S
HBZM,Hardinxveld Blauwe Zoom,36795,Stoptrein,Arriva,GR,2016-12-07T00:21:00Z,PT2M39S
AC,Abcoude,7495,Sprinter,NS,UT,2016-12-07T00:22:00Z,PT0S
AC,Abcoude,7495,Sprinter,NS,UT,2016-12-07T00:22:00Z,PT0S
DDRS,Dordrecht Stadspolders,36788,Stoptrein,Arriva,DDR,2016-12-07T00:25:00Z,PT2M27S
DDRS,Dordrecht Stadspolders,36788,Stoptrein,Arriva,DDR,2016-12-07T00:25:00Z,PT2M27S
SDTB,Sliedrecht Baanhoek,36788,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT2M44S
SDTB,Sliedrecht Baanhoek,36788,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT2M44S
SDTB,Sliedrecht Baanhoek,36788,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT2M44S
SDTB,Sliedrecht Baanhoek,36788,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT2M44S
SDT,Sliedrecht,36788,Stoptrein,Arriva,DDR,2016-12-07T00:18:00Z,PT2M8S
SDT,Sliedrecht,36788,Stoptrein,Arriva,DDR,2016-12-07T00:18:00Z,PT2M8S
LDM,Leerdam,36790,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT0S
LDM,Leerdam,36790,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT0S
GERP,Groningen Europapark,12685,Intercity,NS,GN,2016-12-07T00:22:00Z,PT1M19S
GERP,Groningen Europapark,12685,Intercity,NS,GN,2016-12-07T00:22:00Z,PT1M19S
GERP,Groningen Europapark,12685,Intercity,NS,GN,2016-12-07T00:22:00Z,PT2M14S
GERP,Groningen Europapark,12685,Intercity,NS,GN,2016-12-07T00:22:00Z,PT2M14S
SDA,Scheemda,37598,Stoptrein,Arriva,GN,2016-12-07T00:23:00Z,PT0S
SDA,Scheemda,37598,Stoptrein,Arriva,GN,2016-12-07T00:23:00Z,PT0S
ASA,Amsterdam Amstel,1405,Nachtnettrein,NS,RTD,2016-12-07T00:20:00Z,PT1M52S
ASA,Amsterdam Amstel,1405,Nachtnettrein,NS,RTD,2016-12-07T00:20:00Z,PT1M52S
ASA,Amsterdam Amstel,1405,Nachtnettrein,NS,RTD,2016-12-07T00:20:00Z,PT1M52S
ASA,Amsterdam Amstel,1405,Nachtnettrein,NS,RTD,2016-12-07T00:20:00Z,PT1M52S
ZLW,Lage Zwaluwe,12680,Intercity,NS,RSD,2016-12-07T00:11:00Z,PT11M21S
ZLW,Lage Zwaluwe,12680,Intercity,NS,RSD,2016-12-07T00:11:00Z,PT11M21S
DDZD,Dordrecht Zuid,12680,Intercity,NS,RSD,2016-12-07T00:04:00Z,PT9M31S
DDZD,Dordrecht Zuid,12680,Intercity,NS,RSD,2016-12-07T00:04:00Z,PT9M31S
DDZD,Dordrecht Zuid,12680,Intercity,NS,RSD,2016-12-07T00:04:00Z,PT9M31S
DDZD,Dordrecht Zuid,12680,Intercity,NS,RSD,2016-12-07T00:04:00Z,PT9M31S
NWL,Schiedam Nieuwland,4197,Sprinter,NS,RTD,2016-12-07T00:19:00Z,PT2M17S
NWL,Schiedam Nieuwland,4197,Sprinter,NS,RTD,2016-12-07T00:19:00Z,PT2M17S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT3M23S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT3M23S
AC,Abcoude,7495,Sprinter,NS,UT,2016-12-07T00:22:00Z,PT0S
AC,Abcoude,7495,Sprinter,NS,UT,2016-12-07T00:22:00Z,PT0S
KLP,Veenendaal-De Klomp,303091,Intercity,NS,NM,2016-12-07T00:12:00Z,PT6M8S
KLP,Veenendaal-De Klomp,303091,Intercity,NS,NM,2016-12-07T00:12:00Z,PT6M8S
ASS,Amsterdam Sloterdijk,2695,Intercity,NS,ASD,2016-12-07T00:22:00Z,PT7M33S
ASS,Amsterdam Sloterdijk,2695,Intercity,NS,ASD,2016-12-07T00:22:00Z,PT7M33S
SDA,Scheemda,37598,Stoptrein,Arriva,GN,2016-12-07T00:23:00Z,PT0S
SDA,Scheemda,37598,Stoptrein,Arriva,GN,2016-12-07T00:23:00Z,PT0S
SDTB,Sliedrecht Baanhoek,36788,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT2M44S
SDTB,Sliedrecht Baanhoek,36788,Stoptrein,Arriva,DDR,2016-12-07T00:21:00Z,PT2M44S
DDRS,Dordrecht Stadspolders,36788,Stoptrein,Arriva,DDR,2016-12-07T00:25:00Z,PT1M23S
DDRS,Dordrecht Stadspolders,36788,Stoptrein,Arriva,DDR,2016-12-07T00:25:00Z,PT1M23S
GERP,Groningen Europapark,12685,Intercity,NS,GN,2016-12-07T00:22:00Z,PT2M14S
GERP,Groningen Europapark,12685,Intercity,NS,GN,2016-12-07T00:22:00Z,PT2M14S
LEDN,Leiden Centraal,1401,Nachtnettrein,NS,RTD,2016-12-07T00:23:00Z,PT0S
LEDN,Leiden Centraal,1401,Nachtnettrein,NS,RTD,2016-12-07T00:23:00Z,PT0S
LEDN,Leiden Centraal,6399,Sprinter,NS,GV,2016-12-07T00:26:00Z,PT0S
LEDN,Leiden Centraal,6399,Sprinter,NS,GV,2016-12-07T00:26:00Z,PT0S
HBZM,Hardinxveld Blauwe Zoom,36795,Stoptrein,Arriva,GR,2016-12-07T00:21:00Z,PT2M39S
HBZM,Hardinxveld Blauwe Zoom,36795,Stoptrein,Arriva,GR,2016-12-07T00:21:00Z,PT2M39S
GND,Hardinxveld-Giessendam,36795,Stoptrein,Arriva,GR,2016-12-07T00:23:00Z,PT2M30S
GND,Hardinxveld-Giessendam,36795,Stoptrein,Arriva,GR,2016-12-07T00:23:00Z,PT2M30S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT3M23S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT3M23S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT2M29S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT2M29S
ED,Ede-Wageningen,303091,Intercity,NS,NM,2016-12-07T00:18:00Z,PT5M40S
ED,Ede-Wageningen,303091,Intercity,NS,NM,2016-12-07T00:18:00Z,PT5M40S
GV,Den Haag HS,1406,Nachtnettrein,NS,UT,2016-12-07T00:24:00Z,PT0S
GV,Den Haag HS,1406,Nachtnettrein,NS,UT,2016-12-07T00:24:00Z,PT0S
ZLW,Lage Zwaluwe,12680,Intercity,NS,RSD,2016-12-07T00:11:00Z,PT13M48S
ZLW,Lage Zwaluwe,12680,Intercity,NS,RSD,2016-12-07T00:11:00Z,PT13M48S
ZVB,Zevenbergen,12680,Intercity,NS,RSD,2016-12-07T00:17:00Z,PT13M20S
ZVB,Zevenbergen,12680,Intercity,NS,RSD,2016-12-07T00:17:00Z,PT13M20S
ODB,Oudenbosch,12680,Intercity,NS,RSD,2016-12-07T00:25:00Z,PT12M43S
ODB,Oudenbosch,12680,Intercity,NS,RSD,2016-12-07T00:25:00Z,PT12M43S
ZLW,Lage Zwaluwe,12680,Intercity,NS,RSD,2016-12-07T00:11:00Z,PT13M48S
ZLW,Lage Zwaluwe,12680,Intercity,NS,RSD,2016-12-07T00:11:00Z,PT13M48S
LP,Loppersum,37798,Stoptrein,Arriva,GN,2016-12-07T00:26:00Z,PT0S
LP,Loppersum,37798,Stoptrein,Arriva,GN,2016-12-07T00:26:00Z,PT0S
AKL,Arkel,36790,Stoptrein,Arriva,DDR,2016-12-07T00:26:00Z,PT0S
AKL,Arkel,36790,Stoptrein,Arriva,DDR,2016-12-07T00:26:00Z,PT0S
APG,Appingedam,37798,Stoptrein,Arriva,GN,2016-12-07T00:18:00Z,PT1M19S
APG,Appingedam,37798,Stoptrein,Arriva,GN,2016-12-07T00:18:00Z,PT1M19S
APG,Appingedam,37798,Stoptrein,Arriva,GN,2016-12-07T00:18:00Z,PT1M19S
APG,Appingedam,37798,Stoptrein,Arriva,GN,2016-12-07T00:18:00Z,PT1M19S
BL,Beilen,587,Intercity,NS,GN,2016-12-07T00:25:00Z,PT1M55S
BL,Beilen,587,Intercity,NS,GN,2016-12-07T00:25:00Z,PT1M55S
GND,Hardinxveld-Giessendam,36795,Stoptrein,Arriva,GR,2016-12-07T00:23:00Z,PT3M2S
GND,Hardinxveld-Giessendam,36795,Stoptrein,Arriva,GR,2016-12-07T00:23:00Z,PT3M2S
GND,Hardinxveld-Giessendam,36795,Stoptrein,Arriva,GR,2016-12-07T00:23:00Z,PT3M2S
GND,Hardinxveld-Giessendam,36795,Stoptrein,Arriva,GR,2016-12-07T00:23:00Z,PT3M2S
LP,Loppersum,37798,Stoptrein,Arriva,GN,2016-12-07T00:26:00Z,PT0S
LP,Loppersum,37798,Stoptrein,Arriva,GN,2016-12-07T00:26:00Z,PT0S
LEDN,Leiden Centraal,6399,Sprinter,NS,GV,2016-12-07T00:26:00Z,PT0S
LEDN,Leiden Centraal,6399,Sprinter,NS,GV,2016-12-07T00:26:00Z,PT0S
RTZ,Rotterdam Zuid,15195,Sprinter,NS,DDR,2016-12-07T00:26:00Z,PT0S
RTZ,Rotterdam Zuid,15195,Sprinter,NS,DDR,2016-12-07T00:26:00Z,PT0S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT4M25S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT4M25S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT4M25S
SDM,Schiedam Centrum,4197,Sprinter,NS,RTD,2016-12-07T00:23:00Z,PT4M25S
DDRS,Dordrecht Stadspolders,36788,Stoptrein,Arriva,DDR,2016-12-07T00:25:00Z,PT2M29S
DDRS,Dordrecht Stadspolders,36788,Stoptrein,Arriva,DDR,2016-12-07T00:25:00Z,PT2M29S
ED,Ede-Wageningen,303091,Intercity,NS,NM,2016-12-07T00:18:00Z,PT8M56S
ED,Ede-Wageningen,303091,Intercity,NS,NM,2016-12-07T00:18:00Z,PT8M56S
AH,Arnhem Centraal,303091,Intercity,NS,NM,2016-12-07T00:34:00Z,PT5M6S
AH,Arnhem Centraal,303091,Intercity,NS,NM,2016-12-07T00:34:00Z,PT5M6S
EST,Elst,303091,Intercity,NS,NM,2016-12-07T00:42:00Z,PT4M30S
EST,Elst,303091,Intercity,NS,NM,2016-12-07T00:42:00Z,PT4M30S
ED,Ede-Wageningen,303091,Intercity,NS,NM,2016-12-07T00:18:00Z,PT8M56S
ED,Ede-Wageningen,303091,Intercity,NS,NM,2016-12-07T00:18:00Z,PT8M56S
ASB,Amsterdam Bijlmer ArenA,1402,Nachtnettrein,NS,UT,2016-12-07T00:33:00Z,PT0S
ASB,Amsterdam Bijlmer ArenA,1402,Nachtnettrein,NS,UT,2016-12-07T00:33:00Z,PT0S
ZB,Zuidbroek,37598,Stoptrein,Arriva,GN,2016-12-07T00:29:00Z,PT0S
ZB,Zuidbroek,37598,Stoptrein,Arriva,GN,2016-12-07T00:29:00Z,PT0S
RLB,Rotterdam Lombardijen,15195,Sprinter,NS,DDR,2016-12-07T00:31:00Z,PT0S
RLB,Rotterdam Lombardijen,15195,Sprinter,NS,DDR,2016-12-07T00:31:00Z,PT0S
ASD,Amsterdam Centraal,1405,Nachtnettrein,NS,RTD,2016-12-07T00:45:00Z,PT0S
ASD,Amsterdam Centraal,1405,Nachtnettrein,NS,RTD,2016-12-07T00:45:00Z,PT0S
BL,Beilen,587,Intercity,NS,GN,2016-12-07T00:25:00Z,PT2M48S
BL,Beilen,587,Intercity,NS,GN,2016-12-07T00:25:00Z,PT2M48S
ASN,Assen,587,Intercity,NS,GN,2016-12-07T00:34:00Z,PT2M5S
ASN,Assen,587,Intercity,NS,GN,2016-12-07T00:34:00Z,PT2M5S
HRN,Haren,587,Intercity,NS,GN,2016-12-07T00:47:00Z,PT1M4S
HRN,Haren,587,Intercity,NS,GN,2016-12-07T00:47:00Z,PT1M4S
BL,Beilen,587,Intercity,NS,GN,2016-12-07T00:25:00Z,PT2M48S
BL,Beilen,587,Intercity,NS,GN,2016-12-07T00:25:00Z,PT2M48S
BHDV,Boven-Hardinxveld,36795,Stoptrein,Arriva,GR,2016-12-07T00:26:00Z,PT2M16S
BHDV,Boven-Hardinxveld,36795,Stoptrein,Arriva,GR,2016-12-07T00:26:00Z,PT2M16S
ASS,Amsterdam Sloterdijk,2695,Intercity,NS,ASD,2016-12-07T00:22:00Z,PT7M33S
ASS,Amsterdam Sloterdijk,2695,Intercity,NS,ASD,2016-12-07T00:22:00Z,PT7M33S
